보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,cluster_0,cluster_1,cluster_2,cluster_3
200,30.0,27.0,6.0,1,3,0,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,0,1,0,,0.34711267519783806,-0.0798631321219298,0,0,1,0
200,38.0,27.0,6.0,3,4,1,35.8392882215578,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,1,1,0,,-0.4272269055929828,0.22662593317567417,0,0,0,1
100,25.0,27.0,6.0,3,3,0,35.8225547050177,128.75613613992,1554.0,196.0,75.0,234.0,2192.0,61.0,254.0,1,1,0,,-0.21816998243664656,0.08364780087250423,1,0,0,0
200,42.0,25.0,6.0,2,4,1,35.8398192414954,128.755083308001,442.0,70.0,46.0,178.0,1921.0,54.0,177.0,0,1,0,,-0.5674281739711058,-0.10471868504895748,0,0,0,1
300,35.0,39.67,6.0,2,4,0,35.814678552992,128.753589965468,2403.0,215.0,86.0,260.0,2608.0,110.0,94.0,1,0,0,,0.11669112183817042,0.28764392882610756,0,1,0,0
200,30.0,27.0,6.0,4,4,0,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,1,1,0,,-0.5172579577371907,0.1438072437672589,1,0,0,0
100,30.0,34.0,6.0,2,3,0,35.8215002216798,128.75540124409,1659.0,81.0,42.0,105.0,2202.0,65.0,124.0,1,1,0,,-0.5229323131996482,0.12766653854173501,0,1,0,0
100,28.0,20.1,6.0,3,3,0,35.8425321797142,128.753533346217,698.0,176.0,250.0,451.0,1940.0,77.0,159.0,1,1,0,,0.5662362385903678,-0.265998315788427,0,0,1,0
200,39.0,25.0,6.0,3,4,0,35.8389685278027,128.758550172723,594.0,363.0,116.0,67.0,2181.0,74.0,125.0,1,0,0,,0.22426034392623662,0.41702636261620296,0,1,0,0
100,30.0,23.14,6.0,2,3,0,35.8387264464304,128.754441812874,308.0,71.0,67.0,79.0,1822.0,96.0,201.0,0,1,0,,-0.4703129263749582,-0.09662585579829595,1,0,0,0
100,28.0,20.1,6.0,3,3,0,35.8404514769857,128.753410400474,467.0,140.0,99.0,289.0,1814.0,120.0,80.0,0,1,0,,-0.03684766936899276,-0.3698757581989255,1,0,0,0
100,22.0,20.1,7.0,3,3,0,35.8399191547025,128.75240564293,407.0,137.0,117.0,304.0,1707.0,57.0,183.0,1,1,0,,-0.03578174666213667,-0.495985363547963,1,0,0,0
200,35.0,33.05,6.0,2,4,0,35.8324896973947,128.745983763936,478.0,547.0,10.0,818.0,946.0,232.0,168.0,0,1,0,,0.3052169301397913,0.1337104151801259,1,0,0,0
100,30.0,39.67,6.0,3,4,0,35.8309654695208,128.748281028699,720.0,767.0,79.0,794.0,1173.0,91.0,118.0,1,0,0,,0.3098583310085112,0.13820687253921643,0,1,0,0
100,26.0,29.4,6.0,2,3,0,35.8229785279371,128.717669168947,1574.0,109.0,328.0,205.0,1332.0,242.0,184.0,0,0,0,,0.3271607943683052,0.08087645461773828,0,1,0,0
200,27.0,35.5,6.0,2,3,0,35.8010841681901,128.73731712558,3687.0,332.0,26.0,358.0,2549.0,27.0,95.0,1,0,0,,0.1496918654245175,0.4144887875702395,0,1,0,0
100,35.0,23.1,6.0,2,3,0,35.8409622597752,128.752445193237,522.0,223.0,194.0,385.0,1765.0,19.0,128.0,1,1,0,,0.468539775054009,-0.3652517048537967,0,0,1,0
70,24.0,33.0,6.0,2,3,0,35.8434670490915,128.752937582653,800.0,285.0,284.0,562.0,1956.0,171.0,275.0,1,1,0,,0.49198008049369285,-0.026626127822392893,0,0,1,0
100,27.0,26.44,15.0,2,3,0,35.840096880667,128.751044328208,455.0,254.0,233.0,408.0,1608.0,121.0,276.0,1,1,0,,0.6074293954794521,-0.30007057510222096,0,0,1,0
200,37.0,27.0,6.0,2,3,0,35.8396628321723,128.752390043449,379.0,124.0,109.0,289.0,1693.0,32.0,205.0,0,1,0,,-0.1289290781689764,-0.43798254945612614,1,0,0,0
200,32.0,25.0,6.0,2,4,1,35.8443373695665,128.759925771967,1100.0,234.0,64.0,341.0,2537.0,128.0,129.0,1,1,0,,0.16934822350420992,0.256047277363341,0,0,0,1
200,38.0,25.0,6.0,3,5,1,35.8415726717686,128.757627336635,729.0,224.0,117.0,164.0,2210.0,31.0,122.0,1,1,0,,-0.01242300944029995,0.09913663831238655,0,0,0,1
200,35.0,33.06,6.0,2,4,0,35.8382637992626,128.764932287759,1111.0,224.0,89.0,330.0,2716.0,85.0,56.0,1,1,0,,0.19007537626808205,0.2777364402456554,0,1,0,0
100,27.0,25.0,6.0,1,4,0,35.8430837825354,128.763952609876,1254.0,327.0,76.0,140.0,2799.0,116.0,143.0,1,1,0,,0.2343929896219155,0.5770987772307408,0,1,0,0
100,30.0,25.0,6.0,2,4,0,35.839260004356,128.764219632285,1077.0,136.0,135.0,211.0,2680.0,75.0,98.0,0,0,0,,0.13767371653594163,0.10968232340937564,0,1,0,0
100,20.0,20.0,6.0,2,5,1,35.8427170069011,128.76340760983,1191.0,309.0,49.0,96.0,2737.0,54.0,81.0,1,1,0,,0.06624894670365034,0.6372954372050814,0,0,0,1
200,38.0,27.0,6.0,4,4,0,35.8372434676934,128.752385623606,116.0,246.0,32.0,96.0,1593.0,105.0,130.0,0,1,0,,-0.24441201714068717,0.13823130707628276,1,0,0,0
200,35.0,33.0,6.0,2,4,0,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,1,1,0,,-0.10747103107373751,0.08272186144138521,1,0,0,0
300,37.0,24.24,6.0,2,4,1,35.8272652799756,128.734638519651,943.0,95.0,29.0,247.0,641.0,75.0,233.0,1,0,0,,0.017954799270744167,-0.13569165013514947,0,0,0,1
100,25.0,27.0,6.0,3,4,0,35.8381154476728,128.754728152999,265.0,139.0,21.0,31.0,1824.0,107.0,143.0,1,1,0,,-0.43045051492423825,0.14458605867746813,1,0,0,0
200,37.0,27.0,6.0,2,4,0,35.8409524353182,128.756665752015,623.0,157.0,82.0,138.0,2102.0,75.0,148.0,1,1,0,,-0.34720349355276925,0.042563838102868096,1,0,0,0
200,40.0,27.0,6.0,4,4,0,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,1,1,0,,-0.1270082518098998,0.14678383211403967,1,0,0,0
150,32.0,27.0,6.0,4,4,0,35.8408197089072,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,1,1,0,,-0.5344725457740661,-0.06275385241643561,1,0,0,0
200,48.0,27.0,6.0,1,3,0,35.8390467236721,128.753224541774,310.0,41.0,21.0,188.0,1733.0,21.0,232.0,1,1,0,,-0.491844727075805,-0.09744529596416611,1,0,0,0
200,48.0,27.0,6.0,2,3,0,35.8390467236721,128.753224541774,310.0,41.0,21.0,188.0,1733.0,21.0,232.0,1,1,0,,-0.491844727075805,-0.09744529596416611,1,0,0,0
200,32.0,27.0,6.0,1,3,0,35.840129470245,128.752455534077,430.0,148.0,125.0,316.0,1721.0,80.0,164.0,1,1,0,,0.07696024730988824,-0.5198094031866836,0,0,1,0
150,40.0,27.0,6.0,2,4,0,35.8410454705292,128.755633581429,586.0,78.0,56.0,200.0,2023.0,27.0,151.0,1,1,0,,-0.4924877111859152,-0.08165996594156796,1,0,0,0
200,36.0,26.45,6.0,2,3,0,35.8392551954616,128.753653877076,339.0,6.0,11.0,171.0,1778.0,28.0,202.0,1,1,0,,-0.4653911652769959,-0.061660668773201144,1,0,0,0
100,30.0,40.0,6.0,3,4,0,35.8165066034343,128.762304785647,2358.0,260.0,56.0,636.0,3032.0,181.0,42.0,1,1,0,,0.38269174936160255,0.2100286167636806,0,1,0,0
300,33.0,26.2,7.0,2,3,0,35.824379456883,128.723645511913,1156.0,199.0,89.0,126.0,1200.0,72.0,154.0,1,0,0,,-0.11905981014095349,-0.2397868073974089,0,1,0,0
150,35.0,27.0,6.0,2,4,0,35.8382278221322,128.757877784884,502.0,325.0,122.0,122.0,2099.0,174.0,224.0,0,1,0,,0.3349519892296724,0.20649167227422574,1,0,0,0
200,36.0,27.0,6.0,3,3,0,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,1,1,0,,-0.48566013386611573,-0.04975919763926266,1,0,0,0
200,35.0,27.0,6.0,2,3,0,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,1,1,0,,0.024673530952139384,-0.3265626599285806,1,0,0,0
100,35.0,26.45,6.0,2,3,0,35.8384558973505,128.75450568527,284.0,100.0,58.0,56.0,1817.0,116.0,174.0,1,1,0,,-0.4129846851069355,-0.012612659436751219,1,0,0,0
100,35.0,29.75,7.134969325153374,2,3,0,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,1,1,0,,-0.25898646396464536,0.0006526376062916809,1,0,0,0
200,35.0,29.75,11.0,2,4,0,35.8405656533677,128.75621099798,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,1,1,0,,-0.5172579577371907,0.1438072437672589,1,0,0,0
200,37.0,26.45,6.0,2,4,0,35.8399077379254,128.76191036205,910.0,286.0,86.0,179.0,2501.0,216.0,87.0,1,1,0,,0.31756507280817736,0.2800687351655665,0,1,0,0
150,35.0,26.45,6.0,1,3,0,35.8388113370615,128.754342753278,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,1,1,0,,-0.5340485671814078,-0.08678686293130064,1,0,0,0
300,45.0,30.0,6.0,1,3,0,35.8233251312041,128.754417512895,1447.0,159.0,137.0,266.0,2015.0,139.0,242.0,1,1,0,,0.24050831646877238,-0.2895876400268686,0,0,1,0
300,45.0,30.0,6.0,3,3,0,35.8233251312041,128.754417512895,1447.0,159.0,137.0,266.0,2015.0,139.0,242.0,1,1,0,,0.24050831646877238,-0.2895876400268686,0,0,1,0
200,49.0,40.0,6.0,1,4,0,35.8373416662741,128.751157397615,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,1,1,0,,-0.04732871445842072,0.14391631424443643,0,0,1,0
200,40.0,30.0,6.0,2,4,0,35.8385715940321,128.758235413381,548.0,343.0,105.0,88.0,2140.0,126.0,176.0,1,1,0,,0.2266398637118179,0.3665454316460995,0,1,0,0
200,35.0,30.0,6.0,3,4,0,35.8225734928294,128.757372021792,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,1,1,0,,0.5603994250753209,-0.16307696717609815,0,0,1,0
200,38.0,23.14,6.0,2,4,0,35.8380704794718,128.756572093403,390.0,232.0,36.0,138.0,1981.0,125.0,250.0,0,1,0,,-0.21550184151338223,0.24626900517940487,1,0,0,0
200,37.0,30.0,6.0,2,4,0,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,1,1,0,,0.18231593734522916,0.5644885046774859,0,1,0,0
200,35.0,27.0,6.0,3,3,0,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,1,1,0,,-0.534559769586995,-0.09972234579386668,1,0,0,0
300,35.0,35.5,6.0,2,4,0,35.8228932408803,128.73926641188,1257.0,234.0,136.0,158.0,1173.0,201.0,120.0,1,0,0,,0.30963043154173314,-0.11013134335670116,0,1,0,0
100,27.0,27.0,6.0,2,3,0,35.8218739108939,128.756259003056,1631.0,127.0,90.0,192.0,2242.0,14.0,190.0,1,1,0,,-0.26547890012370395,0.017568698625222697,1,0,0,0
100,25.0,29.75,28.0,1,3,0,35.8378143531176,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,0,1,0,,-0.25898646396464536,0.0006526376062916809,0,0,1,0
200,30.0,39.66,24.0,2,3,0,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,1,0,0,,0.41170453191514045,0.19847960582453816,0,1,0,0
100,25.0,39.67,6.0,1,3,0,35.8162160278664,128.762670875616,2400.0,279.0,85.0,623.0,3078.0,215.0,65.0,0,0,0,,0.4085012389219437,0.20694565190029546,0,1,0,0
200,27.0,39.67,6.0,2,3,0,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,1,0,0,,0.41170453191514045,0.1984796058245382,0,1,0,0
300,35.0,42.0,6.0,2,4,0,35.8022915884211,128.736575515635,3561.0,326.0,54.0,278.0,2617.0,14.0,168.0,1,0,0,,0.14106641217913968,0.4697520336876095,0,1,0,0
200,35.0,40.0,6.0,2,4,1,35.8254861053787,128.735411411036,1086.0,25.0,126.0,105.0,834.0,163.0,129.0,0,1,0,,0.16952477176039996,-0.12055370933205888,0,0,0,1
200,35.0,31.8,6.0,3,4,0,35.8103468012132,128.759781607781,2950.0,190.0,100.0,56.0,3336.0,75.0,68.0,1,1,0,,0.20129154037351396,0.41993817532236183,0,1,0,0
300,35.0,39.67,6.0,2,4,0,35.817441218768,128.75808667108,2147.0,263.0,94.0,443.0,2671.0,69.0,104.0,1,1,0,,0.31608979365756695,0.18946545750596683,0,1,0,0
200,38.0,42.98,6.0,2,4,0,35.8095330132332,128.759306314942,3030.0,92.0,0.0,133.0,3377.0,92.0,161.0,1,0,0,,0.13386958157221712,0.3460247999567307,0,1,0,0
200,35.0,39.67,6.0,2,4,0,35.8097374808418,128.759238475581,3007.0,114.0,24.0,124.0,3356.0,72.0,148.0,1,1,0,,0.11478035793978855,0.3937182794089554,0,1,0,0
100,27.0,39.67,6.0,4,4,0,35.8270826116024,128.735519097105,927.0,149.0,55.0,165.0,657.0,131.0,161.0,0,0,0,,0.0864563096283082,-0.12135656789972248,0,1,0,0
200,35.0,42.98,6.0,2,4,0,35.8095663702785,128.759440688794,3029.0,98.0,13.0,121.0,3382.0,97.0,150.0,1,1,0,,0.1349331629797897,0.3608684407438618,0,1,0,0
200,32.0,40.0,6.0,4,4,0,35.8102683552967,128.759452527175,2953.0,175.0,83.0,86.0,3323.0,46.0,98.0,1,1,0,,0.15972644499299496,0.43120309703280757,0,1,0,0
200,38.0,40.0,6.0,3,4,0,35.8095330132339,128.759306314942,3030.0,92.0,0.0,133.0,3377.0,92.0,161.0,1,0,0,,0.13386958157221712,0.3460247999567307,0,1,0,0
200,33.0,39.67,6.0,2,4,0,35.8188561082925,128.754736816928,1944.0,112.0,13.0,199.0,2340.0,251.0,138.0,1,1,0,,0.18421310518666673,0.15923945099690215,0,1,0,0
100,26.0,39.67,6.0,2,4,0,35.8162839168605,128.762502660006,2387.0,267.0,69.0,622.0,3062.0,199.0,58.0,1,1,0,,0.39731476751994155,0.211543990409334,0,1,0,0
300,30.0,40.0,6.0,3,4,0,35.820336121121,128.724371412286,1567.0,158.0,66.0,328.0,1652.0,61.0,91.0,1,1,0,,-0.22833516102560336,-0.34516093846214496,0,1,0,0
100,22.0,33.05,6.0,2,3,0,35.8157972111757,128.763707014991,2478.0,357.0,186.0,639.0,3181.0,315.0,116.0,1,0,0,,0.35252102678063885,0.16284811791609122,0,1,0,0
300,37.0,39.67,6.0,3,4,1,35.817238223191,128.75804778584,2168.0,246.0,79.0,441.0,2683.0,47.0,104.0,1,0,0,,0.2350095969044731,0.2130408788347544,0,0,0,1
200,25.0,38.5,6.0,3,4,0,35.8215227344658,128.739271248138,1408.0,203.0,200.0,269.0,1319.0,167.0,176.0,1,0,0,,0.4673459510820448,-0.2716366273071647,0,1,0,0
100,22.0,40.0,6.0,3,3,0,35.8157972111757,128.763707014991,2478.0,357.0,186.0,639.0,3181.0,315.0,116.0,1,0,0,,0.35252102678063885,0.1628481179160912,0,1,0,0
200,33.0,39.67,6.0,2,4,0,35.8098391417157,128.759102101806,2993.0,126.0,39.0,129.0,3339.0,57.0,150.0,1,0,0,,0.11084425637089314,0.4109874597091815,0,1,0,0
100,25.0,39.67,6.0,1,3,0,35.8163770562549,128.762560480111,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,1,0,0,,0.401994407387117,0.20756323449903918,0,1,0,0
100,22.0,39.67,6.0,3,4,0,35.8248582227229,128.738308694449,1058.0,290.0,80.0,89.0,939.0,62.0,138.0,0,0,0,,0.0721537975886053,-0.056461960642763286,0,1,0,0
200,30.0,39.67,6.0,2,4,0,35.8157737533948,128.762898300399,2453.0,289.0,119.0,592.0,3124.0,246.0,117.0,1,1,0,,0.4139262883731908,0.1962161828436488,0,1,0,0
200,28.0,39.67,6.0,2,4,0,35.8195556661654,128.740689792531,1618.0,143.0,33.0,267.0,1565.0,182.0,124.0,0,0,0,,-0.017602588797565967,-0.0840970372586804,0,1,0,0
200,37.0,21.75,6.0,2,4,0,35.8152501073161,128.763402060158,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0,1,0,0,,0.3735822567978804,0.16217601389307115,0,1,0,0
200,35.0,39.67,6.0,2,4,0,35.8175707158298,128.75907155466322,2154.0,239.0,68.0,532.0,2730.0,138.0,43.0,1,1,0,,0.3574315387765918,0.18483969537766626,0,1,0,0
200,28.0,39.66,6.0,2,3,0,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,1,0,0,,0.41170453191514045,0.1984796058245382,0,1,0,0
200,32.0,39.67,6.0,1,3,0,35.8159363427314,128.762497188537,2423.0,256.0,79.0,588.0,3085.0,206.0,96.0,1,0,0,,0.4051508758593506,0.2139195831032923,0,1,0,0
200,38.0,39.67,6.0,4,4,1,35.8116039123255,128.75964971275,2811.0,174.0,59.0,49.0,3224.0,59.0,126.0,1,1,0,,0.10015157603741522,0.4700661593511394,0,0,0,1
300,35.0,42.98,6.0,4,4,0,35.828833901731,128.739822198253,597.0,175.0,191.0,315.0,604.0,195.0,244.0,0,0,0,,0.3645221682412284,-0.06940123351936857,0,1,0,0
100,20.0,26.45,7.0,2,3,0,35.8220901890673,128.7395193049,1343.0,225.0,181.0,232.0,1265.0,188.0,206.0,1,0,0,,0.42277603544233383,-0.19949953006667348,0,0,1,0
300,40.0,39.67,7.0,2,3,0,35.8170973997743,128.739655859676,1895.0,187.0,17.0,227.0,1806.0,243.0,198.0,0,0,0,,0.17207204596675646,0.10714082376937442,0,1,0,0
200,37.0,22.75,6.0,3,4,0,35.8152501073161,128.763402060158,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0,1,1,0,,0.3735822567978804,0.16217601389307115,0,1,0,0
200,45.0,33.06,6.0,2,3,0,35.8393226755741,128.753160894204,340.0,45.0,39.0,210.0,1740.0,39.0,204.0,1,1,0,,-0.5224776404035159,-0.18382928988376568,1,0,0,0
200,36.0,27.0,6.0,3,3,0,35.8391617112148,128.752736367882,321.0,81.0,55.0,233.0,1698.0,63.0,235.0,1,1,0,,-0.4833630896700747,-0.2800926676189708,1,0,0,0
200,30.0,39.67,6.0,2,4,1,35.8195193217997,128.735096396282,1709.0,147.0,112.0,278.0,1498.0,134.0,226.0,1,0,0,,0.08721125540788122,-0.4414979771409525,0,0,0,1
200,45.0,20.0,6.0,2,4,0,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,0,1,0,,-0.1270082518098998,0.14678383211403967,1,0,0,0
100,27.0,27.0,6.0,1,3,1,35.8419969790893,128.751947577142,641.0,291.0,183.0,505.0,1788.0,75.0,192.0,0,1,0,,0.5975013805307918,-0.3301031172565414,0,0,0,1
70,23.0,26.44,18.0,2,4,0,35.8365245478869,128.751798777478,99.0,341.0,37.0,141.0,1520.0,159.0,188.0,1,1,0,,0.11413184691682664,0.19296168215529302,0,0,1,0
100,30.0,23.14,6.0,3,4,0,35.8390834877691,128.759979448065,714.0,476.0,132.0,185.0,2307.0,62.0,142.0,1,1,0,,0.4141988882991245,0.39757977411722456,0,1,0,0
200,35.0,26.45,6.0,3,4,0,35.8402527935126,128.755895883513,520.0,157.0,35.0,131.0,2007.0,61.0,199.0,1,1,0,,-0.5221318011169217,0.14055713677474221,1,0,0,0
200,33.0,26.0,6.0,2,4,1,35.8443375,128.75991800000048,1099.0,234.0,65.0,341.0,2536.0,128.0,129.0,0,1,0,,0.17202280431145894,0.253135450047487,0,0,0,1
200,35.0,23.14,6.0,2,4,0,35.8401097306666,128.756300327019,527.0,178.0,57.0,91.0,2034.0,70.0,164.0,1,1,0,,-0.43807193476792095,0.17864022780854272,1,0,0,0
200,32.0,39.67,26.0,2,3,0,35.8210666237514,128.725786862302,1462.0,152.0,159.0,312.0,1589.0,126.0,227.0,1,0,0,,0.3420579437680065,-0.5015426810808506,0,0,1,0
200,28.0,25.5,6.0,3,4,0,35.824534521868,128.739611160064,1072.0,381.0,109.0,183.0,1010.0,61.0,66.0,1,0,0,,0.2613899846470047,-0.044717596348851814,0,1,0,0
100,25.0,25.5,6.0,2,3,0,35.8163770562557,128.76256048011,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,1,1,0,,0.401994407387117,0.20756323449903918,0,1,0,0
200,32.0,35.5,6.0,3,4,1,35.8187300557067,128.738878281432,1721.0,42.0,156.0,83.0,1614.0,280.0,114.0,1,0,0,,0.28738362633814424,0.04412521555117469,0,0,0,1
300,38.0,29.75,6.0,4,4,1,35.8449468121047,128.708126553574,540.0,139.0,95.0,499.0,694.0,230.0,433.0,0,0,0,,0.3098969692265039,-0.014179147540818813,0,0,0,1
200,35.0,36.5,6.0,3,4,1,35.8235359248145,128.741263787209,1175.0,426.0,245.0,318.0,1172.0,176.0,42.0,1,0,0,,0.4296958409911704,-0.004144391440795322,0,0,0,1
150,35.0,27.0,6.0,1,3,0,35.8409198102764,128.753495524023,519.0,168.0,124.0,332.0,1845.0,114.0,37.0,1,1,0,,0.18979516693479018,-0.43229070029957367,0,0,1,0
200,35.0,34.0,6.0,2,3,0,35.8220465284207,128.755762138859,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0,1,1,0,,-0.48002211751895957,0.14956427906731645,0,1,0,0
200,35.0,34.0,6.0,3,3,0,35.8220465284207,128.755762138859,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0,1,1,0,,-0.4800221175189594,0.14956427906731629,0,1,0,0
100,32.0,27.0,6.0,3,4,0,35.8407967273689,128.760924804424,884.0,376.0,91.0,112.0,2450.0,181.0,82.0,1,1,0,,0.3292154957552601,0.406863752572445,0,1,0,0
100,30.0,33.05,6.0,4,4,0,35.8177414331703,128.757676736951,2106.0,311.0,100.0,406.0,2621.0,99.0,150.0,1,0,0,,0.3900000774155745,0.2416955098444906,0,1,0,0
200,35.0,33.05,6.0,3,4,0,35.8304801615736,128.747355360295,696.0,699.0,153.0,887.0,1104.0,189.0,187.0,1,0,0,,0.3105949483416973,0.13466245939390084,0,1,0,0
300,35.0,33.5,6.0,2,4,0,35.8103764792829,128.759219384801,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0,1,0,0,,0.17415111502193076,0.4089832717839301,0,1,0,0
200,38.0,33.5,6.0,3,4,0,35.8171348542924,128.75561987948,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0,0,0,0,,0.20562798667866924,0.17311705816079148,0,1,0,0
300,40.0,42.5,6.0,2,4,0,35.8188071758631,128.754860320794,1951.0,118.0,25.0,204.0,2352.0,259.0,138.0,1,0,0,,0.2082437256490226,0.15518561036246886,0,1,0,0
200,30.0,28.5,6.0,3,4,0,35.801381283877,128.737603013946,3652.0,291.0,17.0,318.0,2591.0,57.0,131.0,0,0,0,,0.06482687634207968,0.45563375741312745,0,1,0,0
300,35.0,32.99,7.0,4,4,0,35.8174634874388,128.756736488464,2121.0,284.0,42.0,322.0,2577.0,119.0,174.0,1,0,0,,0.16408880877480875,0.4053713108366244,0,1,0,0
300,38.0,29.75,6.0,4,4,1,35.8453066580607,128.7080867909,572.0,100.0,103.0,538.0,727.0,219.0,468.0,0,0,0,,0.30936654495885435,-0.024564129956595165,0,0,0,1
200,28.0,29.75,6.0,3,4,0,35.8307304951512,128.705733851898,1116.0,174.0,85.0,332.0,1007.0,85.0,92.0,0,0,0,,0.07011852376725945,-0.39536268573423416,0,1,0,0
300,37.0,36.36,6.0,3,4,0,35.8412166665084,128.699829349609,461.0,369.0,14.0,59.0,413.0,68.0,114.0,0,0,0,,0.2171081157278207,0.09273176933552811,0,1,0,0
200,45.0,25.0,6.0,2,4,0,35.8373416662741,128.751157397615,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,0,1,0,,-0.04732871445842072,0.14391631424443643,1,0,0,0
150,35.0,23.14,7.0,2,3,0,35.8393256084919,128.75253988499364,340.0,100.0,80.0,257.0,1689.0,39.0,227.0,0,1,0,,-0.35221388519096436,-0.35990284180722487,1,0,0,0
200,45.0,23.14,6.0,1,3,0,35.8395787535851,128.752859755329,367.0,82.0,66.0,249.0,1727.0,67.0,188.0,0,1,0,,-0.4311301916157356,-0.326648909533161,1,0,0,0
100,20.0,23.14,6.0,1,4,0,35.8394827569568,128.766053811731,1242.0,127.0,46.0,256.0,2846.0,93.0,84.0,1,1,0,,-0.03653122660511673,0.3394654000402813,0,1,0,0
100,28.0,26.45,6.0,4,4,0,35.840786196475506,128.75717593033517,635.0,206.0,65.0,110.0,2137.0,35.0,99.0,0,1,0,,-0.334555226822178,0.24929331620595768,1,0,0,0
100,32.0,26.45,6.0,3,3,0,35.839391954056,128.75367459498466,354.0,21.0,13.0,180.0,1785.0,42.0,187.0,0,1,0,,-0.5086506178473638,-0.07681554455899244,1,0,0,0
100,30.0,23.14,7.0,3,3,0,35.839244850212005,128.75263992343514,331.0,90.0,68.0,245.0,1694.0,51.0,231.0,0,1,0,,-0.42830542553764966,-0.32709973565442774,1,0,0,0
100,22.0,23.14,6.0,3,4,0,35.8400627106993,128.76445985752,1127.0,58.0,116.0,125.0,2726.0,46.0,74.0,1,0,0,,-0.044693887530366086,0.16772164700887918,0,1,0,0
100,30.0,23.14,6.0,3,4,0,35.840786196475506,128.75717593033517,635.0,206.0,65.0,110.0,2137.0,35.0,99.0,1,1,0,,-0.334555226822178,0.24929331620595768,1,0,0,0
100,28.0,28.5,6.0,1,3,0,35.8413136850578,128.751401765899,575.0,309.0,182.0,476.0,1705.0,85.0,194.0,0,1,0,,0.6021496675231741,-0.3294448740098151,0,0,1,0
200,35.0,25.0,6.0,2,4,0,35.8405597781913,128.755774494495,544.0,132.0,2.0,157.0,2011.0,34.0,176.0,1,1,0,,-0.4910842713723922,0.14804996867712555,1,0,0,0
200,36.0,20.1,6.0,1,3,0,35.8391617112148,128.752736367882,321.0,81.0,55.0,233.0,1698.0,63.0,235.0,1,1,0,,-0.4833630896700747,-0.2800926676189708,1,0,0,0
100,29.0,20.1,7.0,3,3,0,35.8396372080349,128.75314579383,375.0,65.0,43.0,233.0,1753.0,70.0,172.0,1,1,0,,-0.5087927632483578,-0.22498584595202098,1,0,0,0
200,32.0,25.0,6.0,1,3,0,35.840091324207,128.759578183537,740.0,435.0,42.0,116.0,2309.0,83.0,58.0,1,1,0,,0.20915725945721508,0.6177490755322482,0,1,0,0
200,35.0,26.45,6.0,2,4,1,35.8408042922797,128.756110901091,583.0,127.0,42.0,151.0,2050.0,26.0,188.0,1,1,0,,-0.5113673412382664,0.07953600179240988,0,0,0,1
300,46.0,40.0,6.0,2,4,0,35.8473054221807,128.761338119339,1445.0,120.0,263.0,583.0,2820.0,459.0,145.0,1,0,0,,0.2831485103061542,0.12485601204608865,0,1,0,0
200,34.0,25.0,6.0,1,3,0,35.8399592628338,128.753424133811,413.0,86.0,56.0,243.0,1791.0,100.0,129.0,0,1,0,,-0.4060315907219683,-0.2511875801565506,1,0,0,0
70,26.0,26.45,6.0,2,3,0,35.8413709870074,128.751668195445,576.0,299.0,195.0,465.0,1729.0,68.0,200.0,0,1,0,,0.6016594386696859,-0.3329816684381973,0,0,1,0
