보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,PC3,PC4,cluster
100,28.0,26.44,6.0,2,3,False,35.83857217303779,128.7540283907432,276.0,79.0,56.0,100.0,1781.0,75.0,176.0,False,True,False,,-1.6370758636466902,0.014008190329101902,0.18445569330222508,0.48952677380239085,1
100,28.0,26.44,6.0,2,4,False,35.84033082941843,128.75454521351983,476.0,108.0,29.0,239.0,1900.0,122.0,103.0,False,True,False,,-0.7558492471211326,0.5387680859843736,-0.7436396808032468,1.0457275130816368,1
200,30.0,26.44,6.0,1,3,False,35.8411130244437,128.753241470739,539.0,180.0,155.0,361.0,1836.0,92.0,56.0,True,True,False,,0.4598219325578128,-0.09218257714332564,-0.5736466757630927,0.15818576989183897,3
150,33.0,26.44,6.0,4,4,False,35.83908753303081,128.75477457810248,357.0,36.0,83.0,100.0,1864.0,109.0,235.0,True,True,False,,-1.3221008978148288,-0.30041724009182724,1.1011100871587784,0.7877753368490286,3
100,35.0,23.14,7.0,1,3,False,35.839797029903,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,False,True,False,,-0.9936342590167128,-0.22456070237476114,0.011867170345994424,0.4990959786641496,1
200,40.0,23.14,6.0,2,3,False,35.8387121160599,128.752515652388,273.0,115.0,43.0,206.0,1660.0,29.0,223.0,False,True,False,,-1.790709929981869,-0.5698376361959028,0.1943653557730596,-0.18591069695984158,1
50,20.0,26.44,6.0,3,3,False,35.8431742483161,128.755358555563,799.0,173.0,111.0,411.0,2117.0,170.0,259.0,False,True,False,,0.883605330635762,-0.8673874048834769,0.9216707989532765,0.619089758953922,1
150,33.0,26.44,6.0,3,3,False,35.8425632535581,128.753392368451,701.0,189.0,263.0,463.0,1932.0,75.0,166.0,False,True,False,,1.3568597100523672,-1.2756517270813867,1.1154692252882188,-0.7170288517113201,1
100,25.0,23.14,6.0,2,4,False,35.8381154476721,128.754728152999,265.0,139.0,21.0,31.0,1824.0,107.0,143.0,True,True,False,,-1.5902229349890284,0.40694181417333625,-0.5357787460572331,0.8147332301489447,3
200,35.0,26.44,6.0,2,3,False,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,False,True,False,,-2.047767736723096,0.270682801404055,-0.05130429285862283,0.4760711902248978,1
200,33.0,26.44,6.0,1,3,False,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,False,True,False,,0.01610808980748166,0.4809977922785325,-1.0712005393970598,1.2766518276722838,1
70,20.0,23.14,6.0,3,3,False,35.843278166185975,128.75067013383864,803.0,340.0,104.0,687.0,1782.0,84.0,88.0,True,False,False,,1.4820675122043134,-0.79626993249768,-1.5586936678205026,-0.47947258474733556,2
100,25.0,23.14,6.0,4,4,False,35.8384055518426,128.765281485417,1145.0,210.0,60.0,323.0,2750.0,50.0,86.0,False,True,False,,0.3008389276935688,1.5906058890085786,-0.5410341062906201,-0.842469324202788,1
80,22.0,26.44,6.0,3,4,False,35.8425937033111,128.763342128028,1178.0,300.0,46.0,83.0,2727.0,45.0,72.0,True,True,False,,-0.16961041511239228,1.9924389939157532,-0.9261853841737886,-1.0699788754171735,3
100,22.0,23.14,6.0,2,4,False,35.8399846055701,128.76423745217,1106.0,80.0,132.0,130.0,2704.0,60.0,77.0,True,False,False,,-0.07030907651841672,1.8049103696258408,0.5980422678805061,-0.3700985283689403,2
200,40.0,35.0,6.0,3,3,False,35.8251902087206,128.729352433852,989.0,239.0,121.0,371.0,1030.0,88.0,294.0,True,False,False,,-0.011780086545739176,-2.1561131904395388,0.7162922697473676,0.06550455264159936,2
100,27.0,23.14,6.0,3,3,False,35.8404342764239,128.752847705422,462.0,154.0,125.0,316.0,1768.0,81.0,115.0,False,True,False,,-0.1665631804586827,-0.32171350161046847,-0.22483666619905887,0.15280836552122626,1
100,30.0,26.45,6.0,3,3,False,35.8401962786308,128.752786690187,436.0,134.0,107.0,300.0,1751.0,99.0,137.0,False,True,False,,-0.30867397036279987,-0.3663645776091036,-0.10575470940923443,0.463374977264741,1
100,28.0,36.36,6.0,2,4,False,35.83116801224,128.74772565588,683.0,714.0,105.0,806.0,1120.0,121.0,173.0,True,True,False,,2.6494617251016686,-3.083563160540773,-2.829630216445498,-1.1346956854669796,3
200,40.0,37.5,6.0,3,4,False,35.8407397198678,128.755689039062,558.0,110.0,22.0,174.0,2013.0,19.0,162.0,True,True,False,,-1.6748026000318283,0.5663674972378324,-0.16483423328798452,-0.3362254457738462,3
150,32.0,28.5,6.0,3,3,False,35.8409805199581,128.753836842393,530.0,138.0,111.0,326.0,1876.0,125.0,10.0,True,True,False,,0.2628677670939542,0.5582784921647083,-1.072356675902291,0.905846293482833,3
150,33.0,25.5,7.0,1,3,False,35.8397970299037,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,False,True,False,,-0.9936342590167128,-0.22456070237476114,0.011867170345994424,0.4990959786641496,1
100,32.0,29.75,24.0,1,3,False,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,False,True,False,,-0.5581254610725698,-1.3698656871238333,0.7917028258469693,-0.6857683578741101,1
300,45.0,25.5,6.0,3,4,False,35.816529233864,128.761105316659,2318.0,171.0,41.0,598.0,2945.0,73.0,131.0,True,False,False,,1.7123609167261984,1.9673802005591052,0.12719927490208713,-0.6906533390233363,2
200,36.0,26.45,6.0,2,4,False,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,True,True,False,,-0.38316940436150815,-0.07421951851755904,-1.1449728375945976,-1.2572813865783288,3
100,28.0,33.05,6.0,4,4,False,35.8325397127704,128.745785119436,459.0,529.0,15.0,829.0,928.0,214.0,161.0,False,False,False,,2.0259160620971195,-2.7144917382810734,-3.0399627117109733,1.0483672027905648,2
150,33.0,23.14,7.0,2,4,False,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,,-1.7438083521041494,0.5371170018000747,-1.105125341852366,0.2915954090924527,3
100,30.0,20.0,6.0,2,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,,0.7085985849280919,-2.3486058377654233,1.2757153330351714,-0.35050604393267887,3
200,32.0,26.45,6.0,3,3,False,35.8388317018308,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,,-2.048174144963077,-0.18719850169161265,0.19085222415000466,0.17475557869981445,3
200,37.0,27.0,6.0,4,4,False,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,False,True,False,,-0.901351615688074,0.6356758506040509,-0.5018456496276242,-0.09698687079632588,1
100,25.0,39.67,6.0,2,4,False,35.8244812532493,128.739711572658,1077.0,382.0,114.0,191.0,1019.0,71.0,61.0,False,True,False,,0.10369688167528385,-0.5121403059218486,-1.6434531426131518,-0.09983954277177666,1
100,30.0,27.0,6.0,1,4,False,35.8389367685516,128.759100710027,636.0,413.0,97.0,113.0,2227.0,55.0,124.0,False,True,False,,0.0026400617250317,0.24310200179966138,-1.017323868057159,-1.2739069275322472,1
300,37.0,29.75,6.0,2,4,False,35.8309008541,128.708990291052,892.0,110.0,69.0,200.0,1075.0,110.0,186.0,False,False,False,,-0.925127424622538,-0.7125614416324533,0.10163328782832365,1.1796836192509084,2
100,30.0,29.75,15.0,2,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,,0.7085985849280919,-2.3486058377654233,1.2757153330351714,-0.35050604393267887,3
100,26.0,29.75,26.0,2,3,False,35.8408589934826,128.753735669256,516.0,153.0,105.0,317.0,1861.0,133.0,26.0,False,True,False,,0.26452922594622086,0.4373467968271117,-1.0553697943004015,0.9455007165430428,1
200,34.0,26.44,6.0,3,4,False,35.8381181814194,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,True,True,False,,-1.6148519891145157,-0.14189334357218064,-0.3419737765612719,0.0712886609262571,3
200,36.0,29.8,6.0,2,3,False,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,True,True,False,,-0.9814924494735672,-1.054070312795959,-0.7065821794634012,0.24212571468884664,3
200,25.0,29.75,6.0,3,3,False,35.8321202082554,128.703791313923,976.0,209.0,78.0,374.0,841.0,130.0,180.0,False,False,False,,-0.03241232683490289,-1.4137278607559354,-0.5038944019556544,1.1562127574416543,2
100,32.0,27.0,6.0,1,3,False,35.838989834665,128.752936215772,302.0,68.0,32.0,209.0,1707.0,47.0,235.0,True,True,False,,-1.8371966939394329,-0.45881901745522224,0.4266966680173819,0.17057478593825295,3
200,30.0,29.75,6.0,2,4,False,35.8306797277263,128.705120385185,1131.0,197.0,112.0,379.0,1006.0,63.0,78.0,True,True,False,,-0.0057857961957449265,-0.5576719839406086,-0.8915698727672142,0.3943827752671759,3
200,37.0,27.0,6.0,3,3,False,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,True,True,False,,-1.8263113435815177,0.02621357480604461,0.2153482348540645,0.40025644112156605,3
200,40.0,27.0,6.0,3,4,False,35.8388280970632,128.760121768393,714.0,472.0,117.0,204.0,2312.0,44.0,172.0,True,True,False,,0.4964386508477426,-0.27605533042918873,-0.7330211233191399,-1.8566590811646824,3
200,28.0,33.05,6.0,2,4,False,35.8302819577524,128.705165541968,1187.0,236.0,148.0,403.0,1050.0,107.0,34.0,False,False,False,,0.8365726836158186,-0.5111588932649266,-1.1357798969147386,0.7176852233084483,2
200,28.0,33.05,6.0,2,4,False,35.8302558121753,128.706042493636,1129.0,223.0,84.0,349.0,1064.0,143.0,76.0,True,False,False,,0.409876217819384,-0.4221872634259786,-1.2022573410784758,1.3037348638549928,2
100,26.0,26.44,6.0,3,4,False,35.8410480446987,128.75739895464,670.0,214.0,92.0,124.0,2167.0,33.0,104.0,True,True,False,,-0.7217967368917865,0.7312414269099627,-0.40254694868724344,-0.7288676098410538,3
150,33.0,20.0,7.0,2,3,False,35.8378024582009,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,,-1.7438083521041494,0.5371170018000747,-1.105125341852366,0.2915954090924527,3
100,27.0,26.44,6.0,3,3,False,35.83897703938851,128.75123075529615,334.0,219.0,110.0,305.0,1566.0,98.0,319.0,True,True,False,,-0.417233285572861,-1.9931500634593613,0.9314164556260114,-0.10158031927638005,3
100,30.0,29.75,6.0,2,3,False,35.84095127120123,128.7530316192216,520.0,202.0,157.0,354.0,1811.0,72.0,76.0,False,True,False,,0.3259782119474854,-0.2820534894276984,-0.4926022938258028,-0.18385602861404218,1
200,32.0,29.75,6.0,1,3,False,35.8417980588533,128.753525483805,617.0,147.0,206.0,402.0,1896.0,42.0,83.0,False,True,False,,0.4941186236889997,-0.35255054619611287,0.19997766647607765,-0.5756330169265526,1
200,35.0,23.14,6.0,4,4,False,35.8395670517361,128.756542236264,494.0,181.0,46.0,68.0,2032.0,46.0,162.0,False,True,False,,-1.4238010680920286,0.45536120157767435,-0.21424988363585395,-0.325355061296709,1
100,32.0,23.14,6.0,2,3,False,35.8393915726948,128.753676025275,354.0,21.0,13.0,180.0,1786.0,42.0,187.0,False,True,False,,-2.080918375880615,0.20353005933248913,0.1646765224281661,0.38690753277894563,1
100,35.0,26.44,6.0,3,3,False,35.8390759800663,128.753461241684,316.0,21.0,2.0,172.0,1754.0,2.0,224.0,True,True,False,,-2.5476518378436825,0.005423735986449213,0.37446918497642534,-0.10263923996356793,3
70,22.0,29.75,6.0,2,3,False,35.8430808054287,128.747248176902,910.0,96.0,140.0,882.0,1542.0,30.0,51.0,False,True,False,,1.1298114167063347,-0.7364398945429996,-0.775556797625233,-0.17053283840264197,1
200,32.0,29.75,24.0,2,3,False,35.8418076399948,128.753523481299,618.0,147.0,207.0,402.0,1897.0,41.0,84.0,True,True,False,,0.4934187172634516,-0.36106687693314043,0.21670551009348962,-0.5931605799030902,3
100,30.0,34.0,6.0,3,4,False,35.823190757478,128.754708653194,1465.0,173.0,118.0,252.0,2045.0,111.0,252.0,True,True,False,,0.4734490369819432,-0.1556798382560104,1.2951452786736695,0.0010504048201317132,3
200,32.0,29.8,6.0,4,4,False,35.8387121922086,128.751521744344,296.0,199.0,74.0,265.0,1577.0,78.0,280.0,True,True,False,,-0.9319266862742585,-1.4613481597961395,0.45519294885776584,-0.07552515413660323,3
200,43.0,29.8,6.0,3,3,False,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,True,True,False,,-1.8414575857614361,0.21966284230217684,-0.08259531284728161,0.49873382600130334,3
100,30.0,29.8,6.0,3,4,False,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,True,True,False,,-0.3136187651082197,-0.09320335075856913,-1.1075906352259155,-1.6618026175642446,3
100,32.0,20.0,6.0,1,3,False,35.8381763534472,128.750849942273,278.0,276.0,82.0,269.0,1498.0,43.0,296.0,False,True,False,,-0.9657720498902037,-1.8197455445328334,0.29409656021825226,-0.7678928694318273,1
150,36.0,36.36,6.0,3,3,False,35.8406623834553,128.755215545202,532.0,107.0,51.0,206.0,1971.0,60.0,125.0,True,False,False,,-1.1031099391411185,0.5213416248341205,-0.3002775775526336,0.1664257503190542,2
100,30.0,29.8,7.0,2,3,False,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,True,True,False,,-1.3295432363239132,-0.7624116405311129,0.5582026806773918,-0.16857590737697228,3
150,28.0,29.8,6.0,3,4,False,35.8386689234406,128.758481141697,573.0,362.0,94.0,87.0,2165.0,104.0,159.0,True,True,False,,0.005025003347690674,0.018890052789060575,-0.5819121273707778,-0.5231089705722136,3
150,35.0,29.8,6.0,3,3,False,35.8417424315828,128.753422440646,610.0,155.0,204.0,406.0,1885.0,37.0,83.0,True,True,False,,0.4689976503842293,-0.3771568104459024,0.1426701705230711,-0.6508886101941993,3
150,30.0,25.0,12.0,3,4,False,35.8401373164019,128.755849512546,507.0,145.0,47.0,131.0,1998.0,47.0,203.0,True,True,False,,-1.4092647266467213,0.11627725026310026,0.21524765958126188,-0.26500046724129284,3
100,27.0,23.0,7.0,2,4,False,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,True,True,False,,-1.5517973565640943,0.09094207671879151,0.3532648680672021,-0.4389878458996045,3
50,22.0,29.8,6.0,3,3,False,35.8448068186837,128.757410621619,1033.0,350.0,189.0,518.0,2371.0,41.0,308.0,True,True,False,,1.4773154612538744,-1.5232156516323547,1.3037404844564107,-2.0787116870324427,3
50,27.0,40.0,6.0,1,3,False,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,True,False,False,,0.5421944001001942,-0.6900790554948376,-1.1558831808672902,-0.02153797144133559,2
100,25.0,29.8,6.0,2,3,False,35.8449313719771,128.757390902865,1046.0,345.0,183.0,532.0,2378.0,54.0,318.0,True,True,False,,1.55208876373695,-1.5699370592205237,1.352975242328259,-1.918218944914381,3
200,35.0,27.0,7.0,2,3,False,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,True,True,False,,-1.3295432363239132,-0.7624116405311129,0.5582026806773918,-0.16857590737697228,3
100,30.0,30.0,6.0,2,3,False,35.8212893435649,128.756228640919,1694.0,69.0,118.0,163.0,2276.0,55.0,136.0,True,True,False,,-0.0650214161558119,1.3963727527578862,1.0511144268585206,-0.19057596644190514,3
300,38.0,30.0,6.0,2,4,False,35.8224885863748,128.757977150293,1601.0,275.0,235.0,360.0,2338.0,166.0,342.0,True,True,False,,2.339165680355909,-1.3094216920542354,2.5427383155025716,-0.478977067224598,3
50,20.0,26.44,6.0,2,3,False,35.8430215111795,128.755500172089,787.0,159.0,90.0,391.0,2119.0,152.0,251.0,False,True,False,,0.5254816012440501,-0.6461568502687258,0.7748872506341583,0.5400581512843672,1
100,32.0,45.0,6.0,2,4,False,35.8428263094505,128.758095704825,868.0,298.0,164.0,292.0,2311.0,94.0,181.0,True,True,False,,0.9754490942743709,-0.31967627533692283,0.38846762211026686,-0.8283103963492437,3
50,22.0,29.8,6.0,2,3,False,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,True,True,False,,0.5421944001001942,-0.6900790554948376,-1.1558831808672902,-0.02153797144133559,3
100,25.0,26.0,6.0,4,4,False,35.8394183312754,128.764158287098,1077.0,125.0,125.0,193.0,2680.0,78.0,116.0,True,True,False,,0.23037072021037533,1.3304428013225384,0.5967202408377166,-0.37705614150304473,3
100,32.0,29.8,6.0,2,4,False,35.8406849670364,128.757098108991,622.0,205.0,52.0,99.0,2126.0,43.0,100.0,True,True,False,,-1.0516231168061947,0.9193810508014879,-0.7146020159852904,-0.41464497161524266,3
100,27.0,29.8,6.0,3,3,False,35.8425321797142,128.753533346217,698.0,176.0,250.0,451.0,1940.0,77.0,159.0,True,True,False,,1.2265870301982928,-1.1195111237435946,1.0262649152160963,-0.5957814352730233,3
100,30.0,29.8,14.0,2,4,False,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,True,True,False,,-0.3136187651082197,-0.09320335075856913,-1.1075906352259155,-1.6618026175642446,3
200,37.0,27.0,6.0,2,4,False,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,True,True,False,,-0.901351615688074,0.6356758506040509,-0.5018456496276242,-0.09698687079632588,3
100,32.0,20.0,6.0,3,4,False,35.8408197089072,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,False,True,False,,-1.3196218028087392,0.5872069056603872,-0.19257061342658083,-0.016015054118395627,1
200,33.0,20.0,6.0,4,4,False,35.8387364479259,128.751545407325,298.0,196.0,76.0,266.0,1580.0,79.0,280.0,False,True,False,,-0.9148810376140026,-1.4631197654076902,0.48354281300672197,-0.06133047737381444,1
100,32.0,20.0,6.0,2,3,False,35.8389804903939,128.751216554929,335.0,220.0,111.0,306.0,1565.0,98.0,321.0,False,True,False,,-0.4074488066093724,-2.0147841305077026,0.9502234914541312,-0.11179808580993188,1
100,25.0,29.8,6.0,4,4,False,35.8390799865801,128.766296873376,1251.0,175.0,95.0,304.0,2857.0,48.0,36.0,True,True,False,,0.547301652304559,2.036726662675082,-0.4405691709631067,-0.8143213518995447,3
200,38.0,20.0,6.0,2,4,False,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,False,True,False,,-1.1340475710863809,0.9398518653689413,-0.8340678656407404,-0.019037941674214204,1
100,28.0,29.8,6.0,3,3,False,35.8395735526315,128.752289694324,370.0,128.0,115.0,291.0,1680.0,19.0,218.0,True,True,False,,-1.0484026735806955,-0.9498832542777282,0.616951602336044,-0.5956839192129045,3
150,30.0,29.8,6.0,1,3,False,35.8396658918377,128.752760963793,377.0,94.0,77.0,262.0,1723.0,61.0,185.0,True,True,False,,-1.1068456626745031,-0.4311936342062877,0.23567408740924387,0.18158650512032445,3
200,31.0,29.8,6.0,2,4,False,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,True,True,False,,-1.1340475710863809,0.9398518653689413,-0.8340678656407404,-0.019037941674214204,3
200,30.0,29.8,13.0,2,5,True,35.841625403102,128.758512990787,783.0,304.0,107.0,159.0,2285.0,50.0,59.0,True,True,False,,0.037372032275228874,0.9091594407935978,-0.9769256119010434,-0.8966131574020407,0
200,33.0,26.44,6.0,2,3,False,35.8393039567616,128.752924536222,337.0,65.0,55.0,226.0,1720.0,55.0,213.0,True,True,False,,-1.5358476994230457,-0.41744846613328607,0.43481782434173366,0.23694806973059074,3
100,35.0,29.8,6.0,2,3,False,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,True,True,False,,-0.5581254610725698,-1.3698656871238333,0.7917028258469693,-0.6857683578741101,3
200,38.0,45.0,6.0,2,4,True,35.8428592104078,128.758335154264,883.0,319.0,186.0,295.0,2332.0,90.0,160.0,True,False,False,,1.207332342301899,-0.29545326703956426,0.30798431004415394,-0.9899174726050699,0
200,38.0,28.0,6.0,3,4,False,35.8399179068708,128.753084131462,405.0,94.0,66.0,259.0,1762.0,100.0,146.0,True,True,False,,-0.8222246101467447,-0.09650963556410896,-0.14757399634168414,0.7278263562404724,3
100,32.0,23.14,7.0,1,4,False,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,,-1.7438083521041494,0.5371170018000747,-1.105125341852366,0.2915954090924527,3
200,37.0,34.0,6.0,1,3,False,35.8208633302518,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,True,True,False,,-0.12259713739319691,2.0855137073731944,0.5068980056330656,0.8600911317611953,3
70,25.0,19.83,7.0,2,3,False,35.8293214585443,128.739881199876,543.0,180.0,143.0,359.0,567.0,214.0,196.0,True,True,False,,0.4562850932081149,-2.4015238974654243,-0.04499542093620587,2.222480670001358,3
200,45.0,20.0,6.0,1,3,False,35.8389684806623,128.75269515277,300.0,89.0,40.0,223.0,1686.0,48.0,240.0,False,True,False,,-1.696953175303987,-0.6170937222438455,0.419151715959999,0.08355698042765976,1
100,33.0,20.0,6.0,2,3,False,35.8412605469108,128.757594883716,700.0,225.0,91.0,133.0,2193.0,41.0,110.0,False,True,False,,-0.5915724259231157,0.7016610111399882,-0.395407322797444,-0.7034750654392932,1
200,45.0,20.0,6.0,2,3,False,35.8393226755748,128.753160894204,340.0,45.0,39.0,210.0,1740.0,39.0,204.0,False,True,False,,-1.8340717812485294,-0.18117394452857666,0.35125016386424285,0.17640724196339333,1
200,33.0,20.0,6.0,2,4,False,35.8407867376246,128.755141590639,542.0,93.0,62.0,218.0,1971.0,63.0,113.0,False,True,False,,-0.9966644649142511,0.5573014795213964,-0.2641379954808397,0.23959262852736218,1
200,35.0,20.0,6.0,2,3,False,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,False,True,False,,0.01610808980748166,0.4809977922785325,-1.0712005393970598,1.2766518276722838,1
100,30.0,26.45,6.0,3,3,False,35.8385750023731,128.754032105073,277.0,78.0,56.0,100.0,1781.0,75.0,176.0,True,True,False,,-1.6393666678799739,0.016570350395372704,0.18900191916757877,0.4930938705254918,3
100,30.0,30.0,6.0,2,4,False,35.8208147397051,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,True,True,False,,-0.8276459916122105,2.605812611549248,-0.25298103386091014,0.5410759601167484,3
200,33.0,33.05,14.0,4,4,False,35.8387143682521,128.751533191002,296.0,197.0,73.0,265.0,1578.0,77.0,279.0,True,True,False,,-0.9498120129722369,-1.4444492185331737,0.44851009015691123,-0.07585509583225168,3
100,28.0,30.0,6.0,1,3,False,35.8230278037711,128.755080930718,1487.0,197.0,89.0,239.0,2083.0,77.0,270.0,True,True,False,,0.08235857396713264,-0.07328410926885327,1.1671100406251733,-0.45842969071524237,3
100,29.0,23.14,6.0,2,4,False,35.8307521424169,128.747453059479,686.0,700.0,138.0,857.0,1105.0,164.0,181.0,True,True,False,,3.2547290047262325,-3.403955254952297,-2.5176778263324255,-0.6958048513150371,3
200,35.0,33.05,11.0,4,4,False,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,True,True,False,,-1.3443912626672747,0.42545849842592703,-0.05823455550008961,-0.24448781107751133,3
100,30.0,33.06,24.0,1,3,False,35.8409511039156,128.753030730161,520.0,202.0,157.0,354.0,1810.0,72.0,76.0,True,True,False,,0.3254878201661919,-0.28312198177261977,-0.49298905761502393,-0.1831723233520434,3
100,30.0,33.06,23.0,2,3,False,35.8422054255653,128.751155317314,677.0,365.0,108.0,566.0,1743.0,0.0,117.0,False,True,False,,0.5269460255186947,-0.8927733475580191,-1.3330583955283726,-1.5694239857592276,1
100,28.0,26.45,7.134969325153374,1,3,False,35.8396364764134,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,False,True,False,,-1.5517973565640943,0.09094207671879151,0.3532648680672021,-0.4389878458996045,1
200,35.0,26.45,6.0,3,4,True,35.8391852508878,128.758433000592,598.0,350.0,143.0,47.0,2178.0,70.0,106.0,True,True,False,,0.033801616010096056,0.2852531884446054,-0.5366565385990307,-0.920209179876833,0
200,35.0,25.5,6.0,4,4,False,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,True,False,False,,0.946280747985108,1.1909978896146525,-0.6393797044021812,-0.5983578396165942,2
150,30.0,27.0,6.0,3,4,False,35.8390834877691,128.759979448065,714.0,476.0,132.0,185.0,2307.0,62.0,142.0,True,True,False,,0.7220165909122441,-0.1484635381890076,-0.8719779240331119,-1.6340768739361708,3
200,40.0,20.1,6.0,3,3,False,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,True,True,False,,-1.8414575857614361,0.21966284230217684,-0.08259531284728161,0.49873382600130334,3
200,35.0,27.0,6.0,3,3,False,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,False,True,False,,0.17717571081077377,0.5593806432872351,-1.0517671919188434,1.0519695413970742,1
150,33.0,22.5,7.0,3,3,False,35.8402857670629,128.753193823108,447.0,127.0,97.0,284.0,1789.0,115.0,106.0,True,True,False,,-0.25813951893142345,-0.04443205747792977,-0.3764964354078357,0.7483425303125681,3
200,45.0,26.44,6.0,2,3,False,35.83914658974855,128.7539392244491,334.0,28.0,15.0,144.0,1797.0,45.0,214.0,False,True,False,,-2.161035921718112,0.06374226839998111,0.397001428626082,0.339940410099424,1
200,37.0,23.14,7.0,2,3,False,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,False,True,False,,-1.8263113435815177,0.02621357480604461,0.2153482348540645,0.40025644112156605,1
200,37.0,27.0,6.0,4,4,False,35.8409524353182,128.756665752015,623.0,157.0,82.0,138.0,2102.0,75.0,148.0,True,True,False,,-0.7313793273519856,0.437874152850152,0.05134822423312046,-0.04594421778271538,3
200,36.0,27.0,6.0,4,4,False,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,,-2.048174144963077,-0.18719850169161265,0.19085222415000466,0.17475557869981445,3
100,30.0,29.75,6.0,2,4,False,35.8208147397044,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,True,True,False,,-0.8276459916122105,2.605812611549248,-0.25298103386091014,0.5410759601167484,3
200,35.0,30.0,6.0,2,4,False,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,True,True,False,,0.946280747985108,1.1909978896146525,-0.6393797044021812,-0.5983578396165942,3
300,45.0,27.0,6.0,2,4,True,35.8383084411914,128.758945069379,593.0,413.0,36.0,144.0,2194.0,79.0,193.0,True,True,False,,-0.276990388777517,-0.05700095637087712,-0.9767417864698641,-0.93176174633436,0
200,35.0,23.14,6.0,2,4,False,35.8401097306666,128.756300327019,527.0,178.0,57.0,91.0,2034.0,70.0,164.0,True,True,False,,-1.1079767838626358,0.35978753486149034,-0.11554514311819805,-0.07632779040175645,3
200,28.0,25.5,6.0,2,4,False,35.8194666384794,128.736840731336,1672.0,72.0,124.0,140.0,1508.0,228.0,128.0,True,False,False,,0.785628979274196,0.4632059273839518,0.6843049097815345,2.373250150417796,2
